tdate,dis_name,positive_cases
2020-05-01,Naogaon,1
2020-05-01,Nawabganj,2
2020-05-01,Pabna,3
2020-05-01,Sirajganj,3
2020-05-01,Dinajpur,2
2020-05-01,Kurigram,1
2020-05-01,Nilphamari,1
2020-05-01,Panchagarh,1
2020-05-01,Rangpur,7
2020-05-01,Thakurgaon,2
2020-05-01,Habiganj,6
2020-05-01,Maulvibazar,1
2020-05-01,Sunamganj,4
2020-05-01,Sylhet,3
2020-04-30,Barisal,1
2020-04-30,Bhola,1
2020-04-30,Patuakhali,5
2020-04-30,Pirojpur,2
2020-04-30,Brahamanbaria,6
2020-04-30,Chandpur,6
2020-04-30,Chittagong,4
2020-04-30,Comilla,11
2020-04-30,Cox's Bazar,3
2020-04-30,Feni,1
2020-04-30,Noakhali,3
2020-04-30,Dhaka,201
2020-04-30,Faridpur,1
2020-04-30,Gazipur,6
2020-04-30,Gopalganj,3
2020-04-30,Kishoreganj,4
2020-04-30,Madaripur,4
2020-04-30,Manikganj,2
2020-04-30,Munshiganj,3
2020-04-30,Narayanganj,50
2020-04-30,Narsingdi,4
2020-04-30,Rajbari,1
2020-04-30,Shariatpur,3
2020-04-30,Tangail,3
2020-04-30,Jessore,3
2020-04-30,Khulna,4
2020-04-30,Kushtia,1
2020-04-30,Narail,1
2020-04-30,Satkhira,3
2020-04-30,Jamalpur,6
2020-04-30,Mymensingh,12
2020-04-30,Netrakona,1
2020-04-30,Sherpur,2
2020-04-30,Bogra,4
2020-04-30,Joypurhat,1
2020-04-30,Naogaon,1
2020-04-30,Nawabganj,1
2020-04-30,Rajshahi,3
2020-04-30,Sirajganj,6
2020-04-30,Dinajpur,5
2020-04-30,Gaibandha,1
2020-04-30,Kurigram,1
2020-04-30,Lalmonirhat,1
2020-04-30,Nilphamari,3
2020-04-30,Rangpur,2
2020-04-30,Habiganj,1
2020-04-30,Sunamganj,1
2020-04-30,Sylhet,2
2020-04-29,Barguna,2
2020-04-29,Barisal,1
2020-04-29,Bhola,2
2020-04-29,Brahamanbaria,2
2020-04-29,Chandpur,1
2020-04-29,Comilla,34
2020-04-29,Cox's Bazar,1
2020-04-29,Lakshmipur,1
2020-04-29,Dhaka,236
2020-04-29,Faridpur,3
2020-04-29,Gazipur,6
2020-04-29,Gopalganj,2
2020-04-29,Kishoreganj,2
2020-04-29,Madaripur,1
2020-04-29,Manikganj,4
2020-04-29,Munshiganj,21
2020-04-29,Narayanganj,13
2020-04-29,Narsingdi,2
2020-04-29,Shariatpur,1
2020-04-29,Jessore,22
2020-04-29,Jamalpur,1
2020-04-29,Mymensingh,1
2020-04-29,Bogra,1
2020-04-29,Joypurhat,3
2020-04-29,Naogaon,16
2020-04-29,Natore,5
2020-04-29,Rajshahi,3
2020-04-29,Dinajpur,1
2020-04-29,Gaibandha,2
2020-04-29,Nilphamari,1
2020-04-29,Habiganj,2
2020-04-29,Sunamganj,1
2020-04-29,Sylhet,1
2020-04-28,Barisal,2
2020-04-28,Bhola,2
2020-04-28,Patuakhali,1
2020-04-28,Brahamanbaria,1
2020-04-28,Chandpur,2
2020-04-28,Chittagong,7
2020-04-28,Comilla,5
2020-04-28,Cox's Bazar,4
2020-04-28,Lakshmipur,2
2020-04-28,Noakhali,2
2020-04-28,Dhaka,220
2020-04-28,Faridpur,1
2020-04-28,Gazipur,2
2020-04-28,Gopalganj,1
2020-04-28,Kishoreganj,5
2020-04-28,Madaripur,2
2020-04-28,Manikganj,2
2020-04-28,Munshiganj,5
2020-04-28,Narayanganj,77
2020-04-28,Narsingdi,1
2020-04-28,Tangail,2
2020-04-28,Bagerhat,2
2020-04-28,Chuadanga,2
2020-04-28,Jessore,5
2020-04-28,Jhenaidah,5
2020-04-28,Satkhira,4
2020-04-28,Jamalpur,6
2020-04-28,Mymensingh,9
2020-04-28,Netrakona,3
2020-04-28,Sherpur,1
2020-04-28,Joypurhat,6
2020-04-28,Pabna,3
2020-04-28,Rajshahi,1
2020-04-28,Sirajganj,2
2020-04-28,Dinajpur,1
2020-04-28,Gaibandha,1
2020-04-28,Kurigram,1
2020-04-28,Nilphamari,2
2020-04-28,Panchagarh,1
2020-04-28,Rangpur,6
2020-04-28,Thakurgaon,5
2020-04-28,Sunamganj,9
2020-04-27,Barguna,1
2020-04-27,Barisal,2
2020-04-27,Bhola,3
2020-04-27,Patuakhali,3
2020-04-27,Pirojpur,1
2020-04-27,Brahamanbaria,6
2020-04-27,Chandpur,1
2020-04-27,Chittagong,9
2020-04-27,Lakshmipur,1
2020-04-27,Noakhali,3
2020-04-27,Dhaka,142
2020-04-27,Gazipur,7
2020-04-27,Kishoreganj,4
2020-04-27,Madaripur,3
2020-04-27,Manikganj,2
2020-04-27,Munshiganj,4
2020-04-27,Narayanganj,77
2020-04-27,Narsingdi,2
2020-04-27,Rajbari,1
2020-04-27,Shariatpur,1
2020-04-27,Tangail,7
2020-04-27,Bagerhat,1
2020-04-27,Jessore,5
2020-04-27,Jhenaidah,5
2020-04-27,Khulna,1
2020-04-27,Magura,2
2020-04-27,Narail,1
2020-04-27,Satkhira,1
2020-04-27,Jamalpur,1
2020-04-27,Mymensingh,17
2020-04-27,Sherpur,4
2020-04-27,Joypurhat,1
2020-04-27,Naogaon,2
2020-04-27,Nawabganj,1
2020-04-27,Pabna,2
2020-04-27,Rajshahi,2
2020-04-27,Sirajganj,3
2020-04-27,Kurigram,2
2020-04-27,Nilphamari,1
2020-04-27,Rangpur,1
2020-04-27,Thakurgaon,2
2020-04-27,Habiganj,1
2020-04-27,Maulvibazar,7
2020-04-27,Sunamganj,1
2020-04-27,Sylhet,2
2020-04-26,Barguna,5
2020-04-26,Barisal,6
2020-04-26,Bhola,3
2020-04-26,Jhalokati,2
2020-04-26,Patuakhali,2
2020-04-26,Brahamanbaria,3
2020-04-26,Chandpur,2
2020-04-26,Chittagong,3
2020-04-26,Comilla,8
2020-04-26,Cox's Bazar,1
2020-04-26,Feni,2
2020-04-26,Lakshmipur,2
2020-04-26,Dhaka,199
2020-04-26,Gazipur,13
2020-04-26,Gopalganj,3
2020-04-26,Kishoreganj,7
2020-04-26,Madaripur,3
2020-04-26,Munshiganj,10
2020-04-26,Narayanganj,49
2020-04-26,Narsingdi,5
2020-04-26,Shariatpur,7
2020-04-26,Tangail,3
2020-04-26,Bagerhat,1
2020-04-26,Jessore,11
2020-04-26,Jhenaidah,6
2020-04-26,Kushtia,1
2020-04-26,Magura,2
2020-04-26,Narail,2
2020-04-26,Satkhira,1
2020-04-26,Jamalpur,5
2020-04-26,Mymensingh,7
2020-04-26,Sherpur,1
2020-04-26,Bogra,1
2020-04-26,Joypurhat,1
2020-04-26,Naogaon,3
2020-04-26,Nawabganj,2
2020-04-26,Pabna,1
2020-04-26,Rajshahi,1
2020-04-26,Sirajganj,3
2020-04-26,Dinajpur,2
2020-04-26,Rangpur,5
2020-04-26,Thakurgaon,2
2020-04-26,Habiganj,8
2020-04-26,Maulvibazar,4
2020-04-26,Sylhet,1
2020-04-25,Barisal,3
2020-04-25,Patuakhali,1
2020-04-25,Pirojpur,1
2020-04-25,Brahamanbaria,6
2020-04-25,Chandpur,3
2020-04-25,Chittagong,2
2020-04-25,Comilla,2
2020-04-25,Cox's Bazar,7
2020-04-25,Dhaka,122
2020-04-25,Faridpur,1
2020-04-25,Gazipur,5
2020-04-25,Gopalganj,3
2020-04-25,Madaripur,2
2020-04-25,Manikganj,1
2020-04-25,Narayanganj,4
2020-04-25,Shariatpur,1
2020-04-25,Tangail,1
2020-04-25,Jessore,4
2020-04-25,Magura,1
2020-04-25,Mymensingh,14
2020-04-25,Sherpur,1
2020-04-25,Bogra,2
2020-04-25,Natore,1
2020-04-25,Rajshahi,1
2020-04-25,Sirajganj,2
2020-04-25,Dinajpur,1
2020-04-25,Kurigram,1
2020-04-25,Rangpur,3
2020-04-25,Habiganj,12
2020-04-25,Sylhet,1
2020-04-24,Barguna,2
2020-04-24,Barisal,4
2020-04-24,Bhola,2
2020-04-24,Patuakhali,4
2020-04-24,Bandarban,1
2020-04-24,Brahamanbaria,4
2020-04-24,Chandpur,1
2020-04-24,Chittagong,2
2020-04-24,Comilla,11
2020-04-24,Cox's Bazar,2
2020-04-24,Lakshmipur,2
2020-04-24,Dhaka,259
2020-04-24,Gazipur,6
2020-04-24,Gopalganj,3
2020-04-24,Kishoreganj,1
2020-04-24,Madaripur,1
2020-04-24,Manikganj,3
2020-04-24,Munshiganj,2
2020-04-24,Narayanganj,34
2020-04-24,Narsingdi,3
2020-04-24,Shariatpur,1
2020-04-24,Tangail,5
2020-04-24,Chuadanga,4
2020-04-24,Jessore,1
2020-04-24,Jhenaidah,2
2020-04-24,Khulna,1
2020-04-24,Kushtia,3
2020-04-24,Meherpur,1
2020-04-24,Narail,2
2020-04-24,Jamalpur,2
2020-04-24,Mymensingh,3
2020-04-24,Netrakona,1
2020-04-24,Bogra,1
2020-04-24,Joypurhat,1
2020-04-24,Naogaon,1
2020-04-24,Rajshahi,1
2020-04-24,Sirajganj,2
2020-04-24,Dinajpur,1
2020-04-24,Gaibandha,1
2020-04-24,Panchagarh,1
2020-04-24,Rangpur,6
2020-04-24,Habiganj,5
2020-04-24,Maulvibazar,2
2020-04-24,Sunamganj,7
2020-04-24,Sylhet,3
2020-04-23,Barguna,3
2020-04-23,Barisal,2
2020-04-23,Chandpur,2
2020-04-23,Chittagong,4
2020-04-23,Comilla,3
2020-04-23,Cox's Bazar,2
2020-04-23,Dhaka,132
2020-04-23,Faridpur,2
2020-04-23,Gazipur,1
2020-04-23,Gopalganj,3
2020-04-23,Kishoreganj,2
2020-04-23,Madaripur,2
2020-04-23,Manikganj,1
2020-04-23,Narayanganj,14
2020-04-23,Narsingdi,1
2020-04-23,Rajbari,1
2020-04-23,Shariatpur,1
2020-04-23,Tangail,1
2020-04-23,Jessore,5
2020-04-23,Khulna,2
2020-04-23,Kushtia,2
2020-04-23,Narail,1
2020-04-23,Satkhira,1
2020-04-23,Jamalpur,1
2020-04-23,Mymensingh,4
2020-04-23,Netrakona,1
2020-04-23,Bogra,1
2020-04-23,Naogaon,2
2020-04-23,Natore,1
2020-04-23,Pabna,1
2020-04-23,Sirajganj,1
2020-04-23,Kurigram,1
2020-04-23,Panchagarh,1
2020-04-23,Rangpur,1
2020-04-23,Habiganj,4
2020-04-23,Sunamganj,4
2020-04-23,Sylhet,3
2020-04-22,Barguna,1
2020-04-22,Barisal,4
2020-04-22,Bhola,1
2020-04-22,Patuakhali,3
2020-04-22,Bandarban,1
2020-04-22,Brahamanbaria,13
2020-04-22,Chandpur,1
2020-04-22,Chittagong,2
2020-04-22,Comilla,2
2020-04-22,Cox's Bazar,1
2020-04-22,Noakhali,1
2020-04-22,Dhaka,152
2020-04-22,Gazipur,2
2020-04-22,Gopalganj,3
2020-04-22,Kishoreganj,3
2020-04-22,Madaripur,3
2020-04-22,Manikganj,3
2020-04-22,Munshiganj,6
2020-04-22,Narayanganj,38
2020-04-22,Narsingdi,2
2020-04-22,Rajbari,1
2020-04-22,Shariatpur,3
2020-04-22,Tangail,7
2020-04-22,Jessore,3
2020-04-22,Khulna,1
2020-04-22,Kushtia,2
2020-04-22,Magura,3
2020-04-22,Meherpur,1
2020-04-22,Narail,4
2020-04-22,Satkhira,3
2020-04-22,Jamalpur,6
2020-04-22,Mymensingh,10
2020-04-22,Netrakona,3
2020-04-22,Bogra,7
2020-04-22,Joypurhat,1
2020-04-22,Natore,1
2020-04-22,Pabna,1
2020-04-22,Sirajganj,1
2020-04-22,Gaibandha,1
2020-04-22,Nilphamari,1
2020-04-22,Panchagarh,2
2020-04-22,Rangpur,2
2020-04-22,Habiganj,2
2020-04-22,Sunamganj,1
2020-04-22,Sylhet,1
2020-04-21,Barguna,3
2020-04-21,Barisal,10
2020-04-21,Bhola,3
2020-04-21,Jhalokati,1
2020-04-21,Patuakhali,8
2020-04-21,Brahamanbaria,1
2020-04-21,Chandpur,2
2020-04-21,Comilla,3
2020-04-21,Cox's Bazar,3
2020-04-21,Feni,1
2020-04-21,Noakhali,1
2020-04-21,Dhaka,159
2020-04-21,Faridpur,3
2020-04-21,Gazipur,5
2020-04-21,Gopalganj,2
2020-04-21,Madaripur,2
2020-04-21,Manikganj,3
2020-04-21,Munshiganj,10
2020-04-21,Narayanganj,54
2020-04-21,Narsingdi,1
2020-04-21,Shariatpur,2
2020-04-21,Tangail,1
2020-04-21,Chuadanga,1
2020-04-21,Jhenaidah,3
2020-04-21,Khulna,1
2020-04-21,Meherpur,1
2020-04-21,Satkhira,1
2020-04-21,Jamalpur,1
2020-04-21,Mymensingh,3
2020-04-21,Netrakona,3
2020-04-21,Sherpur,6
2020-04-21,Bogra,1
2020-04-21,Joypurhat,1
2020-04-21,Nawabganj,1
2020-04-21,Pabna,2
2020-04-21,Rajshahi,1
2020-04-21,Sirajganj,1
2020-04-21,Dinajpur,15
2020-04-21,Lalmonirhat,1
2020-04-21,Panchagarh,1
2020-04-21,Rangpur,1
2020-04-21,Thakurgaon,1
2020-04-21,Habiganj,6
2020-04-21,Sylhet,1
2020-04-20,Barguna,2
2020-04-20,Barisal,4
2020-04-20,Bhola,1
2020-04-20,Pirojpur,1
2020-04-20,Brahamanbaria,4
2020-04-20,Chandpur,4
2020-04-20,Chittagong,4
2020-04-20,Lakshmipur,1
2020-04-20,Noakhali,1
2020-04-20,Dhaka,177
2020-04-20,Faridpur,1
2020-04-20,Gazipur,23
2020-04-20,Gopalganj,7
2020-04-20,Kishoreganj,67
2020-04-20,Manikganj,1
2020-04-20,Munshiganj,3
2020-04-20,Narayanganj,15
2020-04-20,Narsingdi,16
2020-04-20,Shariatpur,2
2020-04-20,Tangail,4
2020-04-20,Jessore,2
2020-04-20,Jhenaidah,1
2020-04-20,Magura,1
2020-04-20,Satkhira,2
2020-04-20,Jamalpur,5
2020-04-20,Mymensingh,12
2020-04-20,Sherpur,2
2020-04-20,Bogra,1
2020-04-20,Naogaon,1
2020-04-20,Pabna,1
2020-04-20,Rajshahi,1
2020-04-20,Dinajpur,2
2020-04-20,Gaibandha,2
2020-04-20,Lalmonirhat,2
2020-04-20,Rangpur,1
2020-04-20,Thakurgaon,2
2020-04-20,Sunamganj,1
2020-04-20,Sylhet,1
2020-04-19,Barisal,2
2020-04-19,Bhola,1
2020-04-19,Chandpur,2
2020-04-19,Chittagong,4
2020-04-19,Comilla,3
2020-04-19,Lakshmipur,5
2020-04-19,Noakhali,3
2020-04-19,Dhaka,120
2020-04-19,Gazipur,10
2020-04-19,Kishoreganj,17
2020-04-19,Manikganj,1
2020-04-19,Narayanganj,40
2020-04-19,Narsingdi,8
2020-04-19,Shariatpur,2
2020-04-19,Bagerhat,2
2020-04-19,Kushtia,1
2020-04-19,Jamalpur,2
2020-04-19,Mymensingh,3
2020-04-19,Netrakona,3
2020-04-19,Sherpur,1
2020-04-19,Dinajpur,1
2020-04-19,Rangpur,1
2020-04-18,Barguna,1
2020-04-18,Barisal,2
2020-04-18,Jhalokati,1
2020-04-18,Patuakhali,1
2020-04-18,Brahamanbaria,1
2020-04-18,Chittagong,3
2020-04-18,Comilla,2
2020-04-18,Noakhali,2
2020-04-18,Dhaka,98
2020-04-18,Faridpur,2
2020-04-18,Gazipur,30
2020-04-18,Gopalganj,2
2020-04-18,Kishoreganj,14
2020-04-18,Madaripur,2
2020-04-18,Manikganj,2
2020-04-18,Munshiganj,4
2020-04-18,Narayanganj,17
2020-04-18,Narsingdi,19
2020-04-18,Shariatpur,2
2020-04-18,Bagerhat,1
2020-04-18,Chuadanga,1
2020-04-18,Jessore,1
2020-04-18,Satkhira,1
2020-04-18,Jamalpur,4
2020-04-18,Mymensingh,1
2020-04-18,Netrakona,4
2020-04-18,Sherpur,4
2020-04-18,Nawabganj,1
2020-04-18,Dinajpur,1
2020-04-18,Gaibandha,1
2020-04-18,Panchagarh,1
2020-04-18,Thakurgaon,1
2020-04-18,Habiganj,1
2020-04-17,Barguna,1
2020-04-17,Barisal,4
2020-04-17,Patuakhali,1
2020-04-17,Brahamanbaria,2
2020-04-17,Chandpur,1
2020-04-17,Chittagong,1
2020-04-17,Comilla,1
2020-04-17,Cox's Bazar,1
2020-04-17,Lakshmipur,14
2020-04-17,Dhaka,115
2020-04-17,Gazipur,4
2020-04-17,Gopalganj,1
2020-04-17,Kishoreganj,1
2020-04-17,Madaripur,1
2020-04-17,Munshiganj,6
2020-04-17,Narayanganj,29
2020-04-17,Narsingdi,11
2020-04-17,Bagerhat,1
2020-04-17,Mymensingh,7
2020-04-17,Netrakona,1
2020-04-17,Sherpur,2
2020-04-17,Bogra,1
2020-04-17,Joypurhat,2
2020-04-17,Pabna,1
2020-04-17,Rajshahi,1
2020-04-17,Gaibandha,1
2020-04-17,Rangpur,1
2020-04-17,Habiganj,1
2020-04-16,Barisal,2
2020-04-16,Jhalokati,1
2020-04-16,Brahamanbaria,1
2020-04-16,Chandpur,4
2020-04-16,Chittagong,6
2020-04-16,Comilla,9
2020-04-16,Lakshmipur,1
2020-04-16,Noakhali,1
2020-04-16,Dhaka,95
2020-04-16,Gazipur,46
2020-04-16,Gopalganj,7
2020-04-16,Kishoreganj,12
2020-04-16,Madaripur,2
2020-04-16,Munshiganj,6
2020-04-16,Narayanganj,47
2020-04-16,Narsingdi,17
2020-04-16,Rajbari,1
2020-04-16,Shariatpur,1
2020-04-16,Tangail,1
2020-04-16,Jessore,1
2020-04-16,Jamalpur,1
2020-04-16,Mymensingh,4
2020-04-16,Netrakona,1
2020-04-16,Sherpur,1
2020-04-16,Rajshahi,1
2020-04-16,Kurigram,1
2020-04-16,Rangpur,1
2020-04-16,Habiganj,1
2020-04-16,Sunamganj,2
2020-04-16,Sylhet,2
2020-04-15,Barguna,1
2020-04-15,Barisal,2
2020-04-15,Pirojpur,2
2020-04-15,Brahamanbaria,1
2020-04-15,Chandpur,5
2020-04-15,Chittagong,9
2020-04-15,Comilla,4
2020-04-15,Noakhali,1
2020-04-15,Dhaka,80
2020-04-15,Gazipur,4
2020-04-15,Munshiganj,3
2020-04-15,Narayanganj,51
2020-04-15,Tangail,2
2020-04-15,Chuadanga,1
2020-04-15,Jamalpur,1
2020-04-15,Netrakona,2
2020-04-15,Dinajpur,4
2020-04-15,Gaibandha,2
2020-04-15,Kurigram,1
2020-04-15,Lalmonirhat,1
2020-04-15,Nilphamari,1
2020-04-15,Habiganj,1
2020-04-14,Barisal,4
2020-04-14,Patuakhali,2
2020-04-14,Chittagong,2
2020-04-14,Comilla,5
2020-04-14,Lakshmipur,1
2020-04-14,Noakhali,1
2020-04-14,Dhaka,68
2020-04-14,Faridpur,1
2020-04-14,Gazipur,11
2020-04-14,Gopalganj,3
2020-04-14,Kishoreganj,4
2020-04-14,Munshiganj,3
2020-04-14,Narayanganj,26
2020-04-14,Narsingdi,3
2020-04-14,Tangail,3
2020-04-14,Bagerhat,1
2020-04-14,Khulna,1
2020-04-14,Magura,1
2020-04-14,Narail,2
2020-04-14,Satkhira,1
2020-04-14,Jamalpur,2
2020-04-14,Mymensingh,3
2020-04-14,Netrakona,2
2020-04-14,Sherpur,1
2020-04-14,Natore,1
2020-04-14,Pabna,1
2020-04-14,Kurigram,1
2020-04-14,Nilphamari,1
2020-04-14,Habiganj,2
2020-04-13,Barisal,1
2020-04-13,Patuakhali,1
2020-04-13,Pirojpur,1
2020-04-13,Brahamanbaria,1
2020-04-13,Chittagong,5
2020-04-13,Comilla,1
2020-04-13,Lakshmipur,1
2020-04-13,Dhaka,63
2020-04-13,Gazipur,2
2020-04-13,Madaripur,2
2020-04-13,Munshiganj,4
2020-04-13,Narayanganj,33
2020-04-13,Narsingdi,15
2020-04-13,Rajbari,1
2020-04-13,Shariatpur,1
2020-04-13,Jamalpur,1
2020-04-13,Mymensingh,3
2020-04-13,Nawabganj,1
2020-04-13,Sirajganj,3
2020-04-13,Sunamganj,1
2020-04-12,Barguna,2
2020-04-12,Barisal,1
2020-04-12,Jhalokati,4
2020-04-12,Patuakhali,2
2020-04-12,Chandpur,2
2020-04-12,Chittagong,1
2020-04-12,Comilla,2
2020-04-12,Cox's Bazar,1
2020-04-12,Feni,1
2020-04-12,Lakshmipur,1
2020-04-12,Rangamati,1
2020-04-12,Dhaka,47
2020-04-12,Gazipur,8
2020-04-12,Gopalganj,1
2020-04-12,Madaripur,5
2020-04-12,Munshiganj,2
2020-04-12,Narayanganj,20
2020-04-12,Narsingdi,2
2020-04-12,Jessore,1
2020-04-12,Jamalpur,2
2020-04-12,Mymensingh,1
2020-04-12,Dinajpur,1
2020-04-12,Thakurgaon,1
2020-04-12,Habiganj,1
2020-04-12,Sylhet,1
2020-04-11,Brahamanbaria,1
2020-04-11,Chandpur,1
2020-04-11,Comilla,1
2020-04-11,Noakhali,2
2020-04-11,Dhaka,25
2020-04-11,Gazipur,3
2020-04-11,Gopalganj,1
2020-04-11,Kishoreganj,1
2020-04-11,Madaripur,1
2020-04-11,Munshiganj,1
2020-04-11,Narayanganj,5
2020-04-11,Narsingdi,1
2020-04-11,Rajbari,3
2020-04-11,Netrakona,1
2020-04-11,Sherpur,1
2020-04-11,Sunamganj,1
2020-04-10,Barguna,1
2020-04-10,Barisal,1
2020-04-10,Jhalokati,1
2020-04-10,Chittagong,4
2020-04-10,Comilla,4
2020-04-10,Lakshmipur,1
2020-04-10,Dhaka,34
2020-04-10,Gazipur,6
2020-04-10,Gopalganj,1
2020-04-10,Kishoreganj,6
2020-04-10,Madaripur,1
2020-04-10,Munshiganj,4
2020-04-10,Narayanganj,15
2020-04-10,Narsingdi,1
2020-04-10,Rajbari,1
2020-04-10,Tangail,1
2020-04-10,Jamalpur,1
2020-04-10,Mymensingh,1
2020-04-10,Nilphamari,1
2020-04-10,Sunamganj,2
2020-04-10,Sylhet,1
2020-04-09,Barguna,2
2020-04-09,Chandpur,1
2020-04-09,Chittagong,1
2020-04-09,Lakshmipur,1
2020-04-09,Dhaka,53
2020-04-09,Gazipur,1
2020-04-09,Munshiganj,3
2020-04-09,Narayanganj,13
2020-04-09,Shariatpur,1
2020-04-09,Jamalpur,2
2020-04-09,Mymensingh,1
2020-04-09,Netrakona,1
2020-04-09,Sherpur,1
2020-04-09,Rangpur,1
2020-04-08,Brahamanbaria,2
2020-04-08,Lakshmipur,1
2020-04-08,Dhaka,33
2020-04-08,Faridpur,1
2020-04-08,Gazipur,1
2020-04-08,Kishoreganj,1
2020-04-08,Narayanganj,3
2020-04-08,Narsingdi,2
2020-04-08,Tangail,1
2020-04-08,Jhenaidah,1
2020-04-08,Nilphamari,1
2020-04-07,Chittagong,1
2020-04-07,Comilla,1
2020-04-07,Dhaka,19
2020-04-07,Faridpur,1
2020-04-07,Munshiganj,1
2020-04-07,Narayanganj,9
2020-04-07,Khulna,1
2020-04-06,Brahamanbaria,19
2020-04-06,Comilla,1
2020-04-06,Noakhali,1
2020-04-06,Dhaka,54
2020-04-06,Faridpur,1
2020-04-06,Gazipur,2
2020-04-06,Narayanganj,8
2020-04-06,Tangail,1
2020-04-06,Magura,1
2020-04-06,Netrakona,1
2020-04-06,Joypurhat,7
2020-04-06,Dinajpur,3
2020-04-06,Panchagarh,1
2020-04-06,Rangpur,2
2020-04-06,Maulvibazar,1
2020-04-05,Dhaka,5
2020-04-05,Faridpur,1
2020-04-05,Narayanganj,1
2020-03-27,Dhaka,2
2020-03-22,Dhaka,1
2020-03-20,Dhaka,1
2020-03-06,Dhaka,3
